Gene ID	Chromosome	Peak_start	Peak_end	annotation
AT1G61520	Chr1	22700889	22700976	Exon (AT1G61520.3/AT1G61520, exon 4 of 4)
AT1G61580	Chr1	22722329	22722347	Exon (AT1G61580.1/AT1G61580, exon 2 of 6)
AT1G61580	Chr1	22722495	22722510	Intron (AT1G61580.1/AT1G61580, intron 1 of 5)
AT1G61690	Chr1	22783308	22783322	Exon (AT1G61690.1/AT1G61690, exon 3 of 3)
AT1G61690	Chr1	22785758	22785769	Exon (AT1G61690.1/AT1G61690, exon 3 of 3)
AT1G61780	Chr1	22813609	22813611	Exon (AT1G61780.1/AT1G61780, exon 2 of 4)
AT1G61790	Chr1	22814589	22814598	Promoter
AT1G61800	Chr1	22824970	22825019	Exon (AT1G61800.2/AT1G61800, exon 1 of 4)
AT1G62030	Chr1	22925691	22925703	Exon (AT1G62030.1/AT1G62030, exon 1 of 1)
AT1G62030	Chr1	22925838	22925851	Exon (AT1G62030.1/AT1G62030, exon 1 of 1)
AT1G62180	Chr1	22976635	22976655	Exon (AT1G62180.1/AT1G62180, exon 4 of 4)
AT1G62180	Chr1	22977004	22977008	Exon (AT1G62180.1/AT1G62180, exon 3 of 4)
AT1G62180	Chr1	22977114	22977132	Exon (AT1G62180.1/AT1G62180, exon 2 of 4)
AT1G62320	Chr1	23043581	23043595	Exon (AT1G62320.2/AT1G62320, exon 7 of 11)
AT1G62340	Chr1	23052612	23052623	Exon (AT1G62340.1/AT1G62340, exon 7 of 10)
AT1G62380	Chr1	23082551	23082557	Exon (AT1G62380.1/AT1G62380, exon 2 of 4)
AT1G62380	Chr1	23083277	23083334	Exon (AT1G62380.1/AT1G62380, exon 3 of 4)
AT1G62380	Chr1	23083496	23083518	Exon (AT1G62380.1/AT1G62380, exon 3 of 4)
AT1G62380	Chr1	23083527	23083541	Exon (AT1G62380.1/AT1G62380, exon 3 of 4)
AT1G62380	Chr1	23083977	23084004	Exon (AT1G62380.1/AT1G62380, exon 4 of 4)
AT1G62380	Chr1	23084027	23084055	Exon (AT1G62380.1/AT1G62380, exon 4 of 4)
AT1G62480	Chr1	23129256	23129294	Exon (AT1G62480.1/AT1G62480, exon 2 of 2)
AT1G62500	Chr1	23132595	23132615	Exon (AT1G62500.1/AT1G62500, exon 1 of 1)
AT1G62510	Chr1	23136646	23136672	Exon (AT1G62510.1/AT1G62510, exon 1 of 1)
AT1G62510	Chr1	23136966	23137047	Promoter
AT1G62570	Chr1	23169342	23169379	Exon (AT1G62570.1/AT1G62570, exon 1 of 7)
AT1G62570	Chr1	23169717	23169728	Exon (AT1G62570.1/AT1G62570, exon 1 of 7)
AT1G62570	Chr1	23170619	23170629	Exon (AT1G62570.1/AT1G62570, exon 3 of 7)
AT1G62570	Chr1	23171147	23171168	Exon (AT1G62570.1/AT1G62570, exon 5 of 7)
AT1G62660	Chr1	23200197	23200233	5' UTR
AT1G62660	Chr1	23202385	23202401	Exon (AT1G62660.1/AT1G62660, exon 4 of 7)
AT1G62740	Chr1	23232211	23232243	Exon (AT1G62740.1/AT1G62740, exon 2 of 7)
AT1G62750	Chr1	23234015	23234036	Exon (AT1G62750.1/AT1G62750, exon 3 of 4)
AT1G62750	Chr1	23235294	23235310	Exon (AT1G62750.1/AT1G62750, exon 2 of 4)
AT1G62750	Chr1	23235481	23235504	Exon (AT1G62750.1/AT1G62750, exon 2 of 4)
AT1G62750	Chr1	23236183	23236258	Promoter
AT1G62790	Chr1	23252940	23252942	Exon (AT1G62790.1/AT1G62790, exon 2 of 3)
AT1G62790	Chr1	23253387	23253396	Exon (AT1G62790.1/AT1G62790, exon 3 of 3)
AT1G62810	Chr1	23259628	23259643	Intron (AT1G62810.1/AT1G62810, intron 3 of 6)
AT1G62810	Chr1	23261700	23261710	Promoter
AT1G62914	Chr1	23302942	23302944	Exon (AT1G62914.1/AT1G62914, exon 1 of 1)
AT1G63000	Chr1	23343540	23343559	Exon (AT1G63000.1/AT1G63000, exon 2 of 2)
AT1G63190	Chr1	23433095	23433108	3' UTR
AT1G63220	Chr1	23450195	23450197	Exon (AT1G63220.1/AT1G63220, exon 5 of 5)
AT1G63330	Chr1	23490223	23490237	Promoter
AT1G63400	Chr1	23507928	23507942	Exon (AT1G63400.1/AT1G63400, exon 1 of 1)
AT1G63440	Chr1	23529070	23529084	Exon (AT1G63440.1/AT1G63440, exon 2 of 6)
AT1G63510	Chr1	23559191	23559198	Promoter
AT1G63510	Chr1	23559231	23559248	Promoter
AT1G63610	Chr1	23585360	23585371	Promoter
AT1G63770	Chr1	23662299	23662310	Exon (AT1G63770.1/AT1G63770, exon 10 of 30)
AT1G63770	Chr1	23662787	23662797	Exon (AT1G63770.1/AT1G63770, exon 7 of 30)
AT1G63790	Chr1	23667485	23667500	Promoter
AT1G63790	Chr1	23667502	23667521	Promoter
AT1G63940	Chr1	23730258	23730337	Promoter
AT1G63940	Chr1	23730942	23730969	Exon (AT1G63940.2/AT1G63940, exon 5 of 17)
AT1G63940	Chr1	23731243	23731254	Exon (AT1G63940.2/AT1G63940, exon 6 of 17)
AT1G63940	Chr1	23731371	23731374	Exon (AT1G63940.2/AT1G63940, exon 7 of 17)
AT1G63940	Chr1	23731874	23731889	Exon (AT1G63940.2/AT1G63940, exon 9 of 17)
AT1G63940	Chr1	23732991	23732994	3' UTR
AT1G63970	Chr1	23739056	23739070	Exon (AT1G63970.1/AT1G63970, exon 3 of 3)
AT1G63970	Chr1	23739788	23739789	Exon (AT1G63970.1/AT1G63970, exon 2 of 3)
AT1G63970	Chr1	23740249	23740286	Promoter
AT1G63980	Chr1	23741834	23741847	Intron (AT1G63980.1/AT1G63980, intron 5 of 9)
AT1G64065	Chr1	23778651	23778665	Promoter
AT1G64120	Chr1	23802619	23802620	Promoter
AT1G64150	Chr1	23812375	23812385	Promoter
AT1G64150	Chr1	23812518	23812527	Promoter
AT1G64230	Chr1	23834774	23834816	Exon (AT1G64230.1/AT1G64230, exon 3 of 5)
AT1G64390	Chr1	23913357	23913371	Exon (AT1G64390.1/AT1G64390, exon 5 of 8)
AT1G64420	Chr1	23933175	23933208	Promoter
AT1G64510	Chr1	23955224	23955232	Exon (AT1G64510.1/AT1G64510, exon 2 of 2)
AT1G64510	Chr1	23955825	23955825	Promoter
AT1G64510	Chr1	23955962	23956020	Promoter
AT1G64510	Chr1	23956083	23956137	Promoter
AT1G64520	Chr1	23956882	23956888	Exon (AT1G64520.1/AT1G64520, exon 2 of 6)
AT1G64520	Chr1	23957486	23957515	Exon (AT1G64520.1/AT1G64520, exon 4 of 6)
AT1G64600	Chr1	23997238	23997256	Exon (AT1G64600.1/AT1G64600, exon 6 of 11)
AT1G64850	Chr1	24096639	24096655	Exon (AT1G64850.1/AT1G64850, exon 4 of 4)
AT1G64930	Chr1	24120977	24121013	Promoter
AT1G64940	Chr1	24125031	24125046	Exon (AT1G64940.1/AT1G64940, exon 1 of 1)
AT1G64950	Chr1	24128826	24128841	Exon (AT1G64950.1/AT1G64950, exon 1 of 1)
AT1G65050	Chr1	24164345	24164358	3' UTR
AT1G65130	Chr1	24200499	24200512	Exon (AT1G65130.1/AT1G65130, exon 1 of 12)
AT1G65260	Chr1	24236418	24236460	5' UTR
AT1G65290	Chr1	24250205	24250214	Promoter
AT1G65295	Chr1	24251791	24251799	Promoter
AT1G65320	Chr1	24260405	24260420	Exon (AT1G65320.1/AT1G65320, exon 2 of 2)
AT1G65350	Chr1	24273157	24273163	Intron (AT1G65350.1/AT1G65350, intron 1 of 1)
AT1G65349	Chr1	24277148	24277166	Promoter
AT1G65484	Chr1	24348222	24348234	Promoter
AT1G65510	Chr1	24359612	24359626	Promoter
AT1G65590	Chr1	24386278	24386289	Exon (AT1G65590.1/AT1G65590, exon 1 of 14)
AT1G65720	Chr1	24440807	24440810	Promoter
AT1G65800	Chr1	24474170	24474184	Exon (AT1G65800.1/AT1G65800, exon 1 of 7)
AT1G65800	Chr1	24474409	24474426	Exon (AT1G65800.1/AT1G65800, exon 1 of 7)
AT1G65820	Chr1	24485279	24485326	Promoter
AT1G65920	Chr1	24525600	24525616	Exon (AT1G65920.2/AT1G65920, exon 7 of 8)
AT1G65930	Chr1	24540132	24540136	Exon (AT1G65930.1/AT1G65930, exon 6 of 15)
AT1G65930	Chr1	24541496	24541506	Exon (AT1G65930.1/AT1G65930, exon 13 of 15)
AT1G65930	Chr1	24541582	24541621	Exon (AT1G65930.1/AT1G65930, exon 14 of 15)
AT1G65930	Chr1	24541805	24541814	Exon (AT1G65930.1/AT1G65930, exon 15 of 15)
AT1G65960	Chr1	24552381	24552400	5' UTR
AT1G65960	Chr1	24554459	24554475	5' UTR
AT1G65960	Chr1	24556780	24556781	Exon (AT1G65960.3/AT1G65960, exon 5 of 5)
AT1G08803	Chr1	24558099	24558134	Promoter
AT1G65980	Chr1	24559666	24559708	3' UTR
AT1G65980	Chr1	24560599	24560668	Promoter
AT1G66050	Chr1	24591422	24591435	Exon (AT1G66050.1/AT1G66050, exon 4 of 9)
AT1G66150	Chr1	24633778	24633794	Exon (AT1G66150.1/AT1G66150, exon 1 of 2)
AT1G66180	Chr1	24647283	24647302	Promoter
AT1G66200	Chr1	24657232	24657260	Promoter
AT1G66200	Chr1	24657508	24657518	Promoter
AT1G66240	Chr1	24686779	24686821	Exon (AT1G66240.1/AT1G66240, exon 2 of 3)
AT1G66260	Chr1	24697670	24697719	Exon (AT1G66260.1/AT1G66260, exon 2 of 7)
AT1G66270	Chr1	24701035	24701058	Exon (AT1G66270.1/AT1G66270, exon 9 of 13)
AT1G66270	Chr1	24701273	24701300	Exon (AT1G66270.1/AT1G66270, exon 8 of 13)
AT1G66270	Chr1	24702023	24702055	Exon (AT1G66270.1/AT1G66270, exon 5 of 13)
AT1G66270	Chr1	24702223	24702229	Exon (AT1G66270.1/AT1G66270, exon 4 of 13)
AT1G66280	Chr1	24708466	24708498	Exon (AT1G66280.1/AT1G66280, exon 6 of 13)
AT1G66280	Chr1	24708652	24708683	Exon (AT1G66280.1/AT1G66280, exon 5 of 13)
AT1G66280	Chr1	24708807	24708814	Exon (AT1G66280.1/AT1G66280, exon 4 of 13)
AT1G66330	Chr1	24730750	24730764	Exon (AT1G66330.1/AT1G66330, exon 9 of 13)
AT1G66410	Chr1	24774506	24774516	Exon (AT1G66410.1/AT1G66410, exon 2 of 2)
AT1G66410	Chr1	24774586	24774640	Exon (AT1G66410.1/AT1G66410, exon 2 of 2)
AT1G66430	Chr1	24778471	24778506	Promoter
AT1G66580	Chr1	24839871	24839902	Exon (AT1G66580.1/AT1G66580, exon 2 of 4)
AT1G66580	Chr1	24839921	24839929	Exon (AT1G66580.1/AT1G66580, exon 2 of 4)
AT1G66580	Chr1	24840072	24840098	Exon (AT1G66580.1/AT1G66580, exon 2 of 4)
AT1G66650	Chr1	24861109	24861121	Intron (AT1G66650.1/AT1G66650, intron 1 of 1)
AT1G66670	Chr1	24865552	24865557	Promoter
AT1G66670	Chr1	24865575	24865589	Promoter
AT1G66930	Chr1	24973188	24973198	3' UTR
AT1G67090	Chr1	25048468	25048479	3' UTR
AT1G67090	Chr1	25048649	25048701	Exon (AT1G67090.2/AT1G67090, exon 3 of 3)
AT1G67090	Chr1	25048838	25048971	Exon (AT1G67090.2/AT1G67090, exon 2 of 3)
AT1G67090	Chr1	25049080	25049081	Exon (AT1G67090.2/AT1G67090, exon 1 of 3)
AT1G67230	Chr1	25152841	25152851	Exon (AT1G67230.1/AT1G67230, exon 6 of 8)
AT1G67250	Chr1	25164127	25164140	Exon (AT1G67250.1/AT1G67250, exon 3 of 4)
AT1G67280	Chr1	25188810	25188820	Exon (AT1G67280.1/AT1G67280, exon 8 of 9)
AT1G67280	Chr1	25189406	25189428	Exon (AT1G67280.1/AT1G67280, exon 5 of 9)
AT1G67350	Chr1	25235859	25235900	Exon (AT1G67350.1/AT1G67350, exon 2 of 3)
AT1G67360	Chr1	25237773	25237780	Promoter
AT1G67430	Chr1	25262915	25262918	Exon (AT1G67430.1/AT1G67430, exon 4 of 7)
AT1G67430	Chr1	25263272	25263274	Exon (AT1G67430.1/AT1G67430, exon 5 of 7)
AT1G67430	Chr1	25263291	25263296	Exon (AT1G67430.1/AT1G67430, exon 5 of 7)
AT1G67430	Chr1	25263466	25263490	Exon (AT1G67430.1/AT1G67430, exon 6 of 7)
AT1G67650	Chr1	25362155	25362166	Promoter
AT1G67680	Chr1	25368210	25368221	Exon (AT1G67680.1/AT1G67680, exon 2 of 6)
AT1G67700	Chr1	25375261	25375281	Exon (AT1G67700.1/AT1G67700, exon 4 of 7)
AT1G67700	Chr1	25375406	25375419	Exon (AT1G67700.1/AT1G67700, exon 5 of 7)
AT1G67730	Chr1	25391765	25391839	Promoter
AT1G67730	Chr1	25391926	25391942	Exon (AT1G67730.1/AT1G67730, exon 1 of 3)
AT1G67740	Chr1	25394448	25394496	Exon (AT1G67740.1/AT1G67740, exon 1 of 1)
AT1G67740	Chr1	25394502	25394513	Exon (AT1G67740.1/AT1G67740, exon 1 of 1)
AT1G67740	Chr1	25394572	25394610	Exon (AT1G67740.1/AT1G67740, exon 1 of 1)
AT1G67740	Chr1	25394659	25394739	Exon (AT1G67740.1/AT1G67740, exon 1 of 1)
AT1G67740	Chr1	25394791	25394960	Promoter
AT1G67785	Chr1	25416169	25416187	Exon (AT1G67785.1/AT1G67785, exon 2 of 2)
AT1G67785	Chr1	25416880	25416912	Promoter
AT1G67810	Chr1	25426561	25426579	Promoter
AT1G67850	Chr1	25437936	25437948	5' UTR
AT1G67850	Chr1	25440585	25440598	Intron (AT1G67850.1/AT1G67850, intron 7 of 14)
AT1G67870	Chr1	25450871	25450895	Promoter
AT1G67910	Chr1	25471545	25471557	Exon (AT1G67910.2/AT1G67910, exon 1 of 1)
AT1G67930	Chr1	25476951	25476952	Exon (AT1G67930.1/AT1G67930, exon 1 of 3)
AT1G68010	Chr1	25493929	25493936	Exon (AT1G68010.1/AT1G68010, exon 3 of 13)
AT1G68010	Chr1	25494038	25494040	Exon (AT1G68010.1/AT1G68010, exon 4 of 13)
AT1G68010	Chr1	25494329	25494329	Exon (AT1G68010.1/AT1G68010, exon 5 of 13)
AT1G68010	Chr1	25494472	25494472	Exon (AT1G68010.1/AT1G68010, exon 6 of 13)
AT1G68010	Chr1	25494595	25494614	Exon (AT1G68010.1/AT1G68010, exon 7 of 13)
AT1G68050	Chr1	25509186	25509198	Exon (AT1G68050.1/AT1G68050, exon 2 of 2)
AT1G68140	Chr1	25539605	25539620	Exon (AT1G68140.1/AT1G68140, exon 2 of 2)
AT1G68300	Chr1	25599105	25599117	Promoter
AT1G68440	Chr1	25658372	25658382	Exon (AT1G68440.1/AT1G68440, exon 1 of 1)
AT1G68526	Chr1	25712174	25712186	Promoter
AT1G68560	Chr1	25737795	25737833	Promoter
AT1G68568	Chr1	25747703	25747716	Promoter
AT1G68590	Chr1	25757763	25757804	Exon (AT1G68590.1/AT1G68590, exon 2 of 2)
AT1G68590	Chr1	25758047	25758125	Promoter
AT1G68620	Chr1	25766376	25766388	Exon (AT1G68620.1/AT1G68620, exon 1 of 1)
AT1G68660	Chr1	25778428	25778443	Exon (AT1G68660.2/AT1G68660, exon 2 of 4)
AT1G68760	Chr1	25829690	25829725	3' UTR
AT1G68790	Chr1	25834689	25834704	3' UTR
AT1G68890	Chr1	25905041	25905048	Exon (AT1G68890.1/AT1G68890, exon 24 of 28)
AT1G69030	Chr1	25947595	25947606	Exon (AT1G69030.1/AT1G69030, exon 5 of 6)
AT1G69300	Chr1	26049515	26049551	Promoter
AT1G69295	Chr1	26051336	26051344	Exon (AT1G69295.1/AT1G69295, exon 2 of 4)
AT1G69295	Chr1	26051512	26051553	Exon (AT1G69295.1/AT1G69295, exon 2 of 4)
AT1G69390	Chr1	26085721	26085744	Exon (AT1G69390.1/AT1G69390, exon 2 of 2)
AT1G69440	Chr1	26103775	26103791	Exon (AT1G69440.1/AT1G69440, exon 2 of 3)
AT1G69620	Chr1	26189933	26189951	Promoter
AT1G69620	Chr1	26191050	26191073	Exon (AT1G69620.1/AT1G69620, exon 4 of 4)
AT1G69700	Chr1	26220400	26220404	Promoter
AT1G69700	Chr1	26220650	26220655	Promoter
AT1G69720	Chr1	26227404	26227421	Exon (AT1G69720.1/AT1G69720, exon 2 of 5)
AT1G69740	Chr1	26232920	26232947	Exon (AT1G69740.1/AT1G69740, exon 3 of 13)
AT1G69740	Chr1	26233307	26233326	Exon (AT1G69740.1/AT1G69740, exon 5 of 13)
AT1G69740	Chr1	26233593	26233595	Exon (AT1G69740.1/AT1G69740, exon 7 of 13)
AT1G69740	Chr1	26233624	26233644	Exon (AT1G69740.1/AT1G69740, exon 7 of 13)
AT1G69740	Chr1	26234092	26234119	Exon (AT1G69740.1/AT1G69740, exon 10 of 13)
AT1G69750	Chr1	26236174	26236188	5' UTR
AT1G69760	Chr1	26240120	26240171	Exon (AT1G69760.1/AT1G69760, exon 1 of 1)
AT1G69770	Chr1	26250503	26250516	Exon (AT1G69770.1/AT1G69770, exon 12 of 21)
AT1G69890	Chr1	26324239	26324249	Exon (AT1G69890.1/AT1G69890, exon 1 of 2)
AT1G70050	Chr1	26382154	26382184	Promoter
AT1G70080	Chr1	26397374	26397389	Promoter
AT1G70180	Chr1	26427976	26427988	Exon (AT1G70180.1/AT1G70180, exon 5 of 7)
AT1G70180	Chr1	26428072	26428084	Exon (AT1G70180.1/AT1G70180, exon 5 of 7)
AT1G70310	Chr1	26486796	26486801	Exon (AT1G70310.1/AT1G70310, exon 3 of 8)
AT1G70320	Chr1	26488993	26488994	Exon (AT1G70320.1/AT1G70320, exon 14 of 15)
AT1G70320	Chr1	26489945	26489961	Exon (AT1G70320.1/AT1G70320, exon 10 of 15)
AT1G70320	Chr1	26490245	26490257	Exon (AT1G70320.1/AT1G70320, exon 9 of 15)
AT1G70320	Chr1	26499619	26499624	Exon (AT1G70320.1/AT1G70320, exon 4 of 15)
AT1G70320	Chr1	26499979	26500010	Exon (AT1G70320.1/AT1G70320, exon 4 of 15)
AT1G70410	Chr1	26534193	26534225	Exon (AT1G70410.3/AT1G70410, exon 9 of 9)
AT1G70410	Chr1	26535162	26535168	Exon (AT1G70410.3/AT1G70410, exon 6 of 9)
AT1G70410	Chr1	26535288	26535397	Exon (AT1G70410.3/AT1G70410, exon 5 of 9)
AT1G70480	Chr1	26563330	26563345	Exon (AT1G70480.1/AT1G70480, exon 6 of 6)
AT1G70490	Chr1	26564351	26564355	Exon (AT1G70490.1/AT1G70490, exon 6 of 7)
AT1G70490	Chr1	26564434	26564435	Exon (AT1G70490.1/AT1G70490, exon 5 of 7)
AT1G70490	Chr1	26564444	26564453	Exon (AT1G70490.1/AT1G70490, exon 5 of 7)
AT1G70490	Chr1	26564491	26564519	Exon (AT1G70490.1/AT1G70490, exon 5 of 7)
AT1G70490	Chr1	26564840	26564845	Exon (AT1G70490.1/AT1G70490, exon 3 of 7)
AT1G70570	Chr1	26609431	26609447	Exon (AT1G70570.1/AT1G70570, exon 2 of 10)
AT1G70581	Chr1	26616828	26616844	Exon (AT1G70581.1/AT1G70581, exon 1 of 1)
AT1G70600	Chr1	26621199	26621220	Exon (AT1G70600.1/AT1G70600, exon 1 of 1)
AT1G70600	Chr1	26621243	26621290	Promoter
AT1G70600	Chr1	26621559	26621595	Promoter
AT1G70610	Chr1	26625700	26625713	Exon (AT1G70610.1/AT1G70610, exon 15 of 18)
AT1G70730	Chr1	26669288	26669299	Exon (AT1G70730.3/AT1G70730, exon 18 of 19)
AT1G70730	Chr1	26670103	26670117	Exon (AT1G70730.3/AT1G70730, exon 14 of 19)
AT1G70730	Chr1	26670205	26670213	Exon (AT1G70730.3/AT1G70730, exon 13 of 19)
AT1G09193	Chr1	26687357	26687384	Exon (AT1G70760.1/AT1G70760, exon 1 of 5)
AT1G09193	Chr1	26687948	26687963	3' UTR
AT1G70780	Chr1	26696103	26696214	5' UTR
AT1G70790	Chr1	26699492	26699505	Promoter
AT1G70830	Chr1	26710673	26710705	Exon (AT1G70830.4/AT1G70830, exon 2 of 3)
AT1G70830	Chr1	26711216	26711245	Promoter
AT1G71100	Chr1	26814463	26814476	5' UTR
AT1G71340	Chr1	26885850	26885860	Exon (AT1G71340.1/AT1G71340, exon 7 of 8)
AT1G71490	Chr1	26933685	26933697	Exon (AT1G71490.1/AT1G71490, exon 1 of 1)
AT1G71696	Chr1	26969899	26969910	Intron (AT1G71696.1/AT1G71696, intron 13 of 13)
AT1G71697	Chr1	26973396	26973421	3' UTR
AT1G71870	Chr1	27032757	27032771	Exon (AT1G71870.1/AT1G71870, exon 2 of 2)
AT1G09273	Chr1	27042736	27042748	Promoter
AT1G71880	Chr1	27054656	27054663	Exon (AT1G71880.1/AT1G71880, exon 1 of 3)
AT1G71880	Chr1	27054699	27054707	Exon (AT1G71880.1/AT1G71880, exon 1 of 3)
AT1G71880	Chr1	27055018	27055038	Exon (AT1G71880.1/AT1G71880, exon 1 of 3)
AT1G71890	Chr1	27058675	27058685	Promoter
AT1G71890	Chr1	27058956	27058970	Exon (AT1G71890.1/AT1G71890, exon 1 of 3)
AT1G71900	Chr1	27062866	27062880	Exon (AT1G71900.1/AT1G71900, exon 5 of 9)
AT1G71920	Chr1	27067540	27067550	5' UTR
AT1G71930	Chr1	27076003	27076014	Intron (AT1G71930.2/AT1G71930, intron 1 of 3)
AT1G71950	Chr1	27081388	27081402	Promoter
AT1G72020	Chr1	27109527	27109600	Exon (AT1G72020.1/AT1G72020, exon 2 of 2)
AT1G72150	Chr1	27150565	27150579	Exon (AT1G72150.1/AT1G72150, exon 4 of 4)
AT1G72170	Chr1	27156869	27156874	Exon (AT1G72170.1/AT1G72170, exon 2 of 3)
AT1G72370	Chr1	27243471	27243497	Exon (AT1G72370.1/AT1G72370, exon 4 of 5)
AT1G72370	Chr1	27243709	27243724	Exon (AT1G72370.1/AT1G72370, exon 3 of 5)
AT1G72370	Chr1	27243897	27243900	Exon (AT1G72370.1/AT1G72370, exon 2 of 5)
AT1G72430	Chr1	27265179	27265237	Exon (AT1G72430.1/AT1G72430, exon 1 of 1)
AT1G72600	Chr1	27339367	27339447	3' UTR
AT1G72600	Chr1	27339468	27339510	3' UTR
AT1G72600	Chr1	27339556	27339565	3' UTR
AT1G72600	Chr1	27339623	27339656	3' UTR
AT1G72600	Chr1	27339731	27339784	3' UTR
AT1G72600	Chr1	27339841	27339897	3' UTR
AT1G09333	Chr1	27348658	27348680	Promoter
AT1G09333	Chr1	27348703	27348735	Promoter
AT1G09333	Chr1	27348758	27348795	Promoter
AT1G72680	Chr1	27359645	27359676	Exon (AT1G72680.1/AT1G72680, exon 5 of 6)
AT1G72860	Chr1	27419558	27419571	Exon (AT1G72860.1/AT1G72860, exon 2 of 3)
AT1G72930	Chr1	27439767	27439776	Exon (AT1G72930.1/AT1G72930, exon 1 of 2)
AT1G72970	Chr1	27452897	27452941	Promoter
AT1G73120	Chr1	27497368	27497410	Exon (AT1G73120.1/AT1G73120, exon 2 of 2)
AT1G73170	Chr1	27513311	27513325	Intron (AT1G73170.3/AT1G73170, intron 4 of 9)
AT1G73230	Chr1	27540783	27540786	Exon (AT1G73230.1/AT1G73230, exon 5 of 6)
AT1G73260	Chr1	27547856	27547886	Promoter
AT1G73450	Chr1	27616419	27616433	Exon (AT1G73450.1/AT1G73450, exon 2 of 7)
AT1G73470	Chr1	27625655	27625667	5' UTR
AT1G73650	Chr1	27688162	27688180	3' UTR
AT1G73655	Chr1	27691704	27691737	Promoter
AT1G73660	Chr1	27694200	27694212	Exon (AT1G73660.1/AT1G73660, exon 4 of 13)
AT1G73885	Chr1	27787312	27787316	Promoter
AT1G73885	Chr1	27787559	27787574	Exon (AT1G73885.1/AT1G73885, exon 3 of 4)
AT1G74050	Chr1	27848479	27848524	Promoter
AT1G74060	Chr1	27850493	27850510	Exon (AT1G74060.1/AT1G74060, exon 3 of 4)
AT1G74060	Chr1	27850640	27850654	Exon (AT1G74060.1/AT1G74060, exon 2 of 4)
AT1G74060	Chr1	27851097	27851136	Promoter
AT1G74088	Chr1	27861664	27861673	Intron (AT1G74088.2/AT1G74088, intron 1 of 2)
AT1G74090	Chr1	27863143	27863151	Promoter
AT1G74100	Chr1	27864750	27864783	Exon (AT1G74100.1/AT1G74100, exon 1 of 1)
AT1G74130	Chr1	27873964	27873978	Promoter
AT1G74140	Chr1	27877223	27877237	Promoter
AT1G74160	Chr1	27890168	27890184	Intron (AT1G74160.1/AT1G74160, intron 4 of 4)
AT1G74230	Chr1	27916335	27916354	Exon (AT1G74230.1/AT1G74230, exon 5 of 5)
AT1G74280	Chr1	27930462	27930474	Exon (AT1G74280.1/AT1G74280, exon 2 of 2)
AT1G74340	Chr1	27948328	27948391	Exon (AT1G74340.1/AT1G74340, exon 3 of 3)
AT1G74450	Chr1	27983623	27983638	Exon (AT1G74450.1/AT1G74450, exon 1 of 1)
AT1G74470	Chr1	27991341	27991390	Promoter
AT1G74500	Chr1	27998367	27998374	Promoter
AT1G74520	Chr1	28008633	28008648	Exon (AT1G74520.1/AT1G74520, exon 3 of 5)
AT1G74550	Chr1	28016167	28016180	Promoter
AT1G74730	Chr1	28079802	28079828	Exon (AT1G74730.1/AT1G74730, exon 2 of 2)
AT1G74810	Chr1	28110327	28110329	Exon (AT1G74810.2/AT1G74810, exon 7 of 11)
AT1G74880	Chr1	28130492	28130494	Exon (AT1G74880.1/AT1G74880, exon 3 of 6)
AT1G74950	Chr1	28149447	28149467	Exon (AT1G74950.2/AT1G74950, exon 3 of 4)
AT1G74950	Chr1	28150213	28150216	Promoter
AT1G74970	Chr1	28157788	28157820	Exon (AT1G74970.1/AT1G74970, exon 2 of 2)
AT1G74970	Chr1	28157980	28158001	Exon (AT1G74970.1/AT1G74970, exon 2 of 2)
AT1G74970	Chr1	28158880	28158908	Promoter
AT1G74970	Chr1	28159107	28159154	Promoter
AT1G09533	Chr1	28212256	28212297	Promoter
AT1G75180	Chr1	28216288	28216292	3' UTR
AT1G75200	Chr1	28220862	28220872	Exon (AT1G75200.1/AT1G75200, exon 8 of 8)
AT1G75210	Chr1	28225449	28225463	Exon (AT1G75210.2/AT1G75210, exon 3 of 16)
AT1G75210	Chr1	28225626	28225639	Exon (AT1G75210.2/AT1G75210, exon 4 of 16)
AT1G75295	Chr1	28256254	28256269	Exon (AT1G75300.1/AT1G75300, exon 3 of 5)
AT1G75350	Chr1	28272216	28272218	Promoter
AT1G75350	Chr1	28272557	28272655	Promoter
AT1G75370	Chr1	28277920	28277934	Intron (AT1G75370.1/AT1G75370, intron 8 of 13)
AT1G75380	Chr1	28281789	28281824	Exon (AT1G75380.2/AT1G75380, exon 10 of 11)
AT1G75380	Chr1	28282292	28282296	Exon (AT1G75380.2/AT1G75380, exon 8 of 11)
AT1G75380	Chr1	28282460	28282478	Exon (AT1G75380.2/AT1G75380, exon 7 of 11)
AT1G75380	Chr1	28282943	28282950	Exon (AT1G75380.2/AT1G75380, exon 4 of 11)
AT1G75380	Chr1	28283076	28283083	Exon (AT1G75380.2/AT1G75380, exon 3 of 11)
AT1G75540	Chr1	28366532	28366570	Exon (AT1G75540.1/AT1G75540, exon 2 of 3)
AT1G75690	Chr1	28423102	28423139	Promoter
AT1G75740	Chr1	28440944	28440960	Promoter
AT1G75750	Chr1	28442101	28442116	Promoter
AT1G75750	Chr1	28442209	28442241	Promoter
AT1G75780	Chr1	28453323	28453335	Promoter
AT1G75820	Chr1	28466439	28466452	Exon (AT1G75820.1/AT1G75820, exon 1 of 2)
AT1G75950	Chr1	28516950	28516984	Promoter
AT1G75950	Chr1	28517281	28517315	Exon (AT1G75950.1/AT1G75950, exon 2 of 2)
