Gene ID	Chromosome	Peak_start	Peak_end	annotation
AT1G27150	Chr1	9429722	9429734	Exon (AT1G27150.1/AT1G27150, exon 2 of 14)
AT1G27200	Chr1	9451227	9451239	Exon (AT1G27200.1/AT1G27200, exon 1 of 1)
AT1G06053	Chr1	9459327	9459334	Promoter
AT1G27220	Chr1	9464995	9465010	Intron (AT1G27220.1/AT1G27220, intron 2 of 2)
AT1G27290	Chr1	9481889	9481919	Promoter
AT1G27290	Chr1	9481945	9481986	Exon (AT1G27290.1/AT1G27290, exon 1 of 2)
AT1G27310	Chr1	9484735	9484747	Intron (AT1G27310.1/AT1G27310, intron 1 of 1)
AT1G27310	Chr1	9485542	9485550	Promoter
AT1G27310	Chr1	9485589	9485630	Promoter
AT1G27330	Chr1	9493852	9493880	Exon (AT1G27330.1/AT1G27330, exon 3 of 3)
AT1G27340	Chr1	9495942	9495957	Intron (AT1G27340.1/AT1G27340, intron 1 of 1)
AT1G27350	Chr1	9498319	9498361	Exon (AT1G27350.1/AT1G27350, exon 3 of 3)
AT1G27350	Chr1	9498768	9498784	Exon (AT1G27350.1/AT1G27350, exon 2 of 3)
AT1G27350	Chr1	9499301	9499311	5' UTR
AT1G27385	Chr1	9512634	9512666	Promoter
AT1G27390	Chr1	9513581	9513601	Exon (AT1G27390.1/AT1G27390, exon 6 of 6)
AT1G27390	Chr1	9513772	9513776	Exon (AT1G27390.1/AT1G27390, exon 5 of 6)
AT1G27390	Chr1	9514233	9514264	Exon (AT1G27390.1/AT1G27390, exon 3 of 6)
AT1G27390	Chr1	9514274	9514279	Exon (AT1G27390.1/AT1G27390, exon 3 of 6)
AT1G27390	Chr1	9514814	9514824	5' UTR
AT1G27400	Chr1	9516545	9516579	Exon (AT1G27400.1/AT1G27400, exon 6 of 7)
AT1G27400	Chr1	9516678	9516689	Exon (AT1G27400.1/AT1G27400, exon 7 of 7)
AT1G27435	Chr1	9528752	9528793	Promoter
AT1G27450	Chr1	9532482	9532502	Exon (AT1G27450.1/AT1G27450, exon 2 of 7)
AT1G27450	Chr1	9532593	9532628	Exon (AT1G27450.1/AT1G27450, exon 3 of 7)
AT1G27450	Chr1	9532656	9532699	Exon (AT1G27450.1/AT1G27450, exon 3 of 7)
AT1G27450	Chr1	9532912	9532953	Exon (AT1G27450.1/AT1G27450, exon 4 of 7)
AT1G27450	Chr1	9533488	9533507	Exon (AT1G27450.1/AT1G27450, exon 5 of 7)
AT1G27450	Chr1	9533644	9533648	Exon (AT1G27450.1/AT1G27450, exon 6 of 7)
AT1G27470	Chr1	9543705	9543709	Exon (AT1G27470.1/AT1G27470, exon 3 of 11)
AT1G27470	Chr1	9543814	9543824	Promoter
AT1G27565	Chr1	9574736	9574740	Promoter
AT1G27565	Chr1	9574866	9574882	Promoter
AT1G27600	Chr1	9604908	9604920	Intron (AT1G27600.2/AT1G27600, intron 1 of 4)
AT1G27700	Chr1	9640397	9640410	Exon (AT1G27700.1/AT1G27700, exon 5 of 5)
AT1G27710	Chr1	9642952	9642964	3' UTR
AT1G27950	Chr1	9740740	9740741	Promoter
AT1G27950	Chr1	9740814	9740830	Promoter
AT1G27950	Chr1	9740873	9740919	Promoter
AT1G27970	Chr1	9747101	9747133	Promoter
AT1G27970	Chr1	9747175	9747223	Promoter
AT1G27970	Chr1	9747721	9747749	Exon (AT1G27970.1/AT1G27970, exon 2 of 2)
AT1G28010	Chr1	9766220	9766220	Exon (AT1G28010.1/AT1G28010, exon 7 of 9)
AT1G28050	Chr1	9775874	9775888	Intron (AT1G28050.1/AT1G28050, intron 3 of 3)
AT1G28120	Chr1	9813216	9813230	3' UTR
AT1G28130	Chr1	9825614	9825627	Promoter
AT1G28150	Chr1	9835208	9835223	Exon (AT1G28150.1/AT1G28150, exon 3 of 3)
AT1G28150	Chr1	9835569	9835578	Exon (AT1G28150.1/AT1G28150, exon 2 of 3)
AT1G28200	Chr1	9852167	9852178	Promoter
AT1G28250	Chr1	9874578	9874582	Promoter
AT1G28280	Chr1	9886988	9887004	Promoter
AT1G28290	Chr1	9890181	9890203	Exon (AT1G28290.1/AT1G28290, exon 1 of 2)
AT1G28290	Chr1	9890368	9890442	Exon (AT1G28290.1/AT1G28290, exon 1 of 2)
AT1G28290	Chr1	9890678	9890728	Promoter
AT1G28330	Chr1	9935138	9935157	Promoter
AT1G28395	Chr1	9971077	9971092	Exon (AT1G28395.1/AT1G28395, exon 2 of 5)
AT1G28395	Chr1	9971175	9971189	Promoter
AT1G28395	Chr1	9971282	9971295	Promoter
AT1G28395	Chr1	9971338	9971354	Promoter
AT1G28400	Chr1	9972740	9972756	Exon (AT1G28400.1/AT1G28400, exon 1 of 1)
AT1G28400	Chr1	9972878	9972902	Exon (AT1G28400.1/AT1G28400, exon 1 of 1)
AT1G28400	Chr1	9973465	9973486	Promoter
AT1G28400	Chr1	9973581	9973594	Promoter
AT1G28400	Chr1	9973649	9973692	Promoter
AT1G28420	Chr1	9983350	9983370	Exon (AT1G28420.1/AT1G28420, exon 10 of 18)
AT1G28430	Chr1	9993430	9993442	Exon (AT1G28430.1/AT1G28430, exon 2 of 2)
AT1G28640	Chr1	10068884	10068903	Promoter
AT1G28650	Chr1	10070852	10070867	Promoter
AT1G28670	Chr1	10074847	10074880	Exon (AT1G28670.1/AT1G28670, exon 5 of 5)
AT1G28680	Chr1	10078433	10078486	Promoter
AT1G28715	Chr1	10096986	10097022	Exon (AT1G28820.1/AT1G28820, exon 1 of 1)
AT1G28715	Chr1	10099459	10099496	Exon (AT1G28870.1/AT1G28870, exon 1 of 1)
AT1G28715	Chr1	10100306	10100345	Exon (AT1G28890.1/AT1G28890, exon 1 of 1)
AT1G28765	Chr1	10106932	10106970	Exon (AT1G28950.1/AT1G28950, exon 1 of 1)
AT1G29040	Chr1	10134284	10134289	Promoter
AT1G29060	Chr1	10148366	10148381	Intron (AT1G29060.1/AT1G29060, intron 2 of 3)
AT1G29060	Chr1	10148653	10148659	Exon (AT1G29060.1/AT1G29060, exon 3 of 4)
AT1G29060	Chr1	10149298	10149307	Exon (AT1G29060.1/AT1G29060, exon 4 of 4)
AT1G29070	Chr1	10150064	10150098	Promoter
AT1G29070	Chr1	10150903	10150911	Exon (AT1G29070.1/AT1G29070, exon 2 of 2)
AT1G29070	Chr1	10151060	10151072	Exon (AT1G29070.1/AT1G29070, exon 2 of 2)
AT1G29070	Chr1	10151089	10151108	Exon (AT1G29070.1/AT1G29070, exon 2 of 2)
AT1G29071	Chr1	10151755	10151770	Promoter
AT1G29150	Chr1	10181467	10181493	Exon (AT1G29150.1/AT1G29150, exon 2 of 2)
AT1G29250	Chr1	10224581	10224592	Promoter
AT1G29350	Chr1	10269342	10269358	Exon (AT1G29350.1/AT1G29350, exon 9 of 10)
AT1G29350	Chr1	10270517	10270531	Exon (AT1G29350.1/AT1G29350, exon 7 of 10)
AT1G29350	Chr1	10271257	10271260	Exon (AT1G29350.1/AT1G29350, exon 5 of 10)
AT1G29370	Chr1	10278189	10278189	Exon (AT1G29370.2/AT1G29370, exon 7 of 7)
AT1G29370	Chr1	10278201	10278213	Exon (AT1G29370.2/AT1G29370, exon 7 of 7)
AT1G29370	Chr1	10278331	10278373	Exon (AT1G29370.2/AT1G29370, exon 7 of 7)
AT1G29370	Chr1	10278649	10278691	Exon (AT1G29370.2/AT1G29370, exon 6 of 7)
AT1G29370	Chr1	10279229	10279229	Exon (AT1G29370.2/AT1G29370, exon 5 of 7)
AT1G29370	Chr1	10280009	10280020	Exon (AT1G29370.2/AT1G29370, exon 3 of 7)
AT1G29370	Chr1	10281699	10281726	Exon (AT1G29370.1/AT1G29370, exon 4 of 10)
AT1G29370	Chr1	10282428	10282461	Exon (AT1G29370.1/AT1G29370, exon 2 of 10)
AT1G29370	Chr1	10282844	10282854	Promoter
AT1G29370	Chr1	10282868	10282871	Promoter
AT1G29390	Chr1	10287779	10287845	5' UTR
AT1G29395	Chr1	10289477	10289508	Promoter
AT1G29410	Chr1	10298571	10298613	3' UTR
AT1G06227	Chr1	10300377	10300406	Promoter
AT1G06227	Chr1	10300530	10300556	Promoter
AT1G06227	Chr1	10300678	10300700	5' UTR
AT1G06263	Chr1	10308776	10308794	5' UTR
AT1G29470	Chr1	10312478	10312492	Exon (AT1G29470.1/AT1G29470, exon 2 of 9)
AT1G29470	Chr1	10313250	10313281	Exon (AT1G29470.1/AT1G29470, exon 2 of 9)
AT1G29480	Chr1	10318678	10318694	Exon (AT1G29480.1/AT1G29480, exon 2 of 2)
AT1G29520	Chr1	10324018	10324030	Promoter
AT1G29535	Chr1	10327686	10327703	3' UTR
AT1G29670	Chr1	10375925	10375965	Promoter
AT1G29700	Chr1	10386542	10386546	Exon (AT1G29700.1/AT1G29700, exon 3 of 8)
AT1G29700	Chr1	10386634	10386642	Exon (AT1G29700.1/AT1G29700, exon 2 of 8)
AT1G29800	Chr1	10434296	10434311	Exon (AT1G29800.1/AT1G29800, exon 3 of 6)
AT1G29850	Chr1	10448739	10448739	Exon (AT1G29850.1/AT1G29850, exon 2 of 7)
AT1G29850	Chr1	10449214	10449242	Exon (AT1G29850.1/AT1G29850, exon 5 of 7)
AT1G29870	Chr1	10457698	10457711	Exon (AT1G29870.1/AT1G29870, exon 4 of 7)
AT1G29880	Chr1	10461326	10461331	Exon (AT1G29880.1/AT1G29880, exon 4 of 9)
AT1G29900	Chr1	10468234	10468301	Promoter
AT1G29900	Chr1	10468396	10468407	Promoter
AT1G29900	Chr1	10469801	10469810	Exon (AT1G29900.1/AT1G29900, exon 2 of 3)
AT1G29900	Chr1	10469830	10469840	Exon (AT1G29900.1/AT1G29900, exon 2 of 3)
AT1G29910	Chr1	10472441	10472456	3' UTR
AT1G29910	Chr1	10472893	10472921	Exon (AT1G29910.1/AT1G29910, exon 1 of 1)
AT1G29910	Chr1	10473055	10473162	Promoter
AT1G29910	Chr1	10473208	10473221	Promoter
AT1G29920	Chr1	10475314	10475345	Exon (AT1G29920.1/AT1G29920, exon 1 of 1)
AT1G29920	Chr1	10475419	10475483	Promoter
AT1G29920	Chr1	10475537	10475574	Promoter
AT1G29920	Chr1	10475583	10475612	Promoter
AT1G29920	Chr1	10475767	10475811	Promoter
AT1G29930	Chr1	10478093	10478104	Promoter
AT1G29930	Chr1	10478370	10478429	Promoter
AT1G29965	Chr1	10498768	10498795	Exon (AT1G29965.1/AT1G29965, exon 4 of 4)
AT1G29990	Chr1	10508096	10508098	Exon (AT1G29990.1/AT1G29990, exon 3 of 5)
AT1G30130	Chr1	10587745	10587810	Promoter
AT1G30230	Chr1	10639925	10639940	Exon (AT1G30230.1/AT1G30230, exon 5 of 7)
AT1G30230	Chr1	10640163	10640193	Exon (AT1G30230.1/AT1G30230, exon 6 of 7)
AT1G30240	Chr1	10646111	10646126	5' UTR
AT1G30360	Chr1	10715955	10715997	Promoter
AT1G30360	Chr1	10717767	10717791	Exon (AT1G30360.1/AT1G30360, exon 4 of 6)
AT1G30380	Chr1	10722363	10722405	Promoter
AT1G30380	Chr1	10722629	10722649	Promoter
AT1G30380	Chr1	10722693	10722707	Exon (AT1G30380.1/AT1G30380, exon 2 of 3)
AT1G30380	Chr1	10722787	10722808	Exon (AT1G30380.1/AT1G30380, exon 3 of 3)
AT1G30380	Chr1	10722814	10722916	Exon (AT1G30380.1/AT1G30380, exon 3 of 3)
AT1G30380	Chr1	10722960	10723002	Exon (AT1G30380.1/AT1G30380, exon 3 of 3)
AT1G30450	Chr1	10763590	10763602	Exon (AT1G30450.1/AT1G30450, exon 2 of 14)
AT1G30475	Chr1	10789077	10789089	Intron (AT1G30475.1/AT1G30475, intron 3 of 4)
AT1G30580	Chr1	10833190	10833204	Exon (AT1G30580.1/AT1G30580, exon 8 of 12)
AT1G30580	Chr1	10833786	10833803	Exon (AT1G30580.1/AT1G30580, exon 6 of 12)
AT1G30580	Chr1	10835372	10835378	Promoter
AT1G30630	Chr1	10859344	10859359	Exon (AT1G30630.1/AT1G30630, exon 4 of 7)
AT1G30700	Chr1	10893011	10893023	Exon (AT1G30700.1/AT1G30700, exon 1 of 2)
AT1G30720	Chr1	10899161	10899175	Exon (AT1G30720.1/AT1G30720, exon 1 of 1)
AT1G30760	Chr1	10918316	10918330	5' UTR
AT1G30760	Chr1	10919260	10919263	Exon (AT1G30760.2/AT1G30760, exon 2 of 3)
AT1G30820	Chr1	10946660	10946677	Exon (AT1G30820.1/AT1G30820, exon 15 of 22)
AT1G30880	Chr1	10993862	10993877	Promoter
AT1G30910	Chr1	11002638	11002649	Intron (AT1G30910.1/AT1G30910, intron 7 of 7)
AT1G31070	Chr1	11085116	11085121	Promoter
AT1G31095	Chr1	11102945	11102959	Promoter
AT1G31130	Chr1	11115632	11115633	Exon (AT1G31130.1/AT1G31130, exon 1 of 1)
AT1G31180	Chr1	11143178	11143206	Exon (AT1G31180.2/AT1G31180, exon 7 of 8)
AT1G31180	Chr1	11143290	11143298	Exon (AT1G31180.2/AT1G31180, exon 6 of 8)
AT1G31180	Chr1	11143580	11143611	Exon (AT1G31180.2/AT1G31180, exon 5 of 8)
AT1G31180	Chr1	11143690	11143698	Exon (AT1G31180.2/AT1G31180, exon 4 of 8)
AT1G31180	Chr1	11144194	11144196	Exon (AT1G31180.2/AT1G31180, exon 2 of 8)
AT1G31190	Chr1	11146588	11146611	Exon (AT1G31190.1/AT1G31190, exon 8 of 9)
AT1G31230	Chr1	11158744	11158786	Exon (AT1G31230.1/AT1G31230, exon 18 of 18)
AT1G31280	Chr1	11185172	11185187	3' UTR
AT1G31330	Chr1	11215037	11215067	Exon (AT1G31330.1/AT1G31330, exon 2 of 2)
AT1G31330	Chr1	11215175	11215259	Exon (AT1G31330.1/AT1G31330, exon 2 of 2)
AT1G31330	Chr1	11215272	11215320	Exon (AT1G31330.1/AT1G31330, exon 2 of 2)
AT1G31330	Chr1	11215584	11215646	Promoter
AT1G31330	Chr1	11215744	11215797	Promoter
AT1G31340	Chr1	11218744	11218788	Exon (AT1G31340.1/AT1G31340, exon 2 of 3)
AT1G31440	Chr1	11256805	11256820	Exon (AT1G31440.1/AT1G31440, exon 8 of 10)
AT1G31580	Chr1	11311581	11311612	Exon (AT1G31580.1/AT1G31580, exon 2 of 2)
AT1G31580	Chr1	11311670	11311713	3' UTR
AT1G31690	Chr1	11346930	11346942	Exon (AT1G31690.1/AT1G31690, exon 4 of 5)
AT1G31690	Chr1	11347528	11347542	Intron (AT1G31690.1/AT1G31690, intron 4 of 4)
AT1G31710	Chr1	11354939	11354945	Exon (AT1G31710.1/AT1G31710, exon 4 of 5)
AT1G31730	Chr1	11361941	11361947	Exon (AT1G31730.1/AT1G31730, exon 6 of 10)
AT1G31770	Chr1	11376967	11376996	Exon (AT1G31770.1/AT1G31770, exon 2 of 5)
AT1G31770	Chr1	11377223	11377246	Exon (AT1G31770.1/AT1G31770, exon 2 of 5)
AT1G31800	Chr1	11396865	11396892	Promoter
AT1G31812	Chr1	11411357	11411409	Exon (AT1G31812.1/AT1G31812, exon 3 of 4)
AT1G31812	Chr1	11411518	11411563	Exon (AT1G31812.1/AT1G31812, exon 2 of 4)
AT1G31812	Chr1	11411623	11411634	Exon (AT1G31812.1/AT1G31812, exon 2 of 4)
AT1G31812	Chr1	11412088	11412089	Promoter
AT1G31835	Chr1	11423081	11423118	3' UTR
AT1G31835	Chr1	11423176	11423222	3' UTR
AT1G31840	Chr1	11426000	11426012	Exon (AT1G31840.2/AT1G31840, exon 2 of 2)
AT1G06467	Chr1	11436203	11436234	5' UTR
AT1G31935	Chr1	11469592	11469629	Promoter
AT1G31950	Chr1	11477795	11477809	Exon (AT1G31950.2/AT1G31950, exon 6 of 6)
AT1G32050	Chr1	11529849	11529881	Exon (AT1G32050.1/AT1G32050, exon 6 of 12)
AT1G32050	Chr1	11530324	11530331	Exon (AT1G32050.1/AT1G32050, exon 9 of 12)
AT1G32060	Chr1	11532719	11532798	Exon (AT1G32060.1/AT1G32060, exon 1 of 5)
AT1G32060	Chr1	11532989	11532996	Exon (AT1G32060.1/AT1G32060, exon 1 of 5)
AT1G32060	Chr1	11533096	11533101	Exon (AT1G32060.1/AT1G32060, exon 1 of 5)
AT1G32060	Chr1	11533173	11533191	Exon (AT1G32060.1/AT1G32060, exon 1 of 5)
AT1G32060	Chr1	11533460	11533477	Exon (AT1G32060.1/AT1G32060, exon 2 of 5)
AT1G32060	Chr1	11533532	11533535	Exon (AT1G32060.1/AT1G32060, exon 2 of 5)
AT1G32060	Chr1	11534019	11534039	Exon (AT1G32060.1/AT1G32060, exon 4 of 5)
AT1G32070	Chr1	11535814	11535825	Exon (AT1G32070.1/AT1G32070, exon 4 of 8)
AT1G32080	Chr1	11537645	11537658	Exon (AT1G32080.1/AT1G32080, exon 8 of 8)
AT1G32080	Chr1	11539301	11539302	Exon (AT1G32080.1/AT1G32080, exon 2 of 8)
AT1G32080	Chr1	11539309	11539315	Exon (AT1G32080.1/AT1G32080, exon 2 of 8)
AT1G32180	Chr1	11586801	11586814	Exon (AT1G32180.1/AT1G32180, exon 3 of 3)
AT1G32200	Chr1	11602451	11602466	Exon (AT1G32200.1/AT1G32200, exon 11 of 13)
AT1G32200	Chr1	11603817	11603822	Exon (AT1G32200.1/AT1G32200, exon 4 of 13)
AT1G32210	Chr1	11607573	11607593	Promoter
AT1G32225	Chr1	11610317	11610332	3' UTR
AT1G32230	Chr1	11612093	11612108	5' UTR
AT1G32350	Chr1	11667423	11667440	Exon (AT1G32350.1/AT1G32350, exon 3 of 4)
AT1G06537	Chr1	11672343	11672357	Promoter
AT1G32361	Chr1	11676252	11676269	Exon (AT1G32361.1/AT1G32361, exon 1 of 1)
AT1G32450	Chr1	11718847	11718862	Intron (AT1G32450.1/AT1G32450, intron 2 of 5)
AT1G06573	Chr1	11738989	11739027	Promoter
AT1G32470	Chr1	11739515	11739554	Exon (AT1G32470.1/AT1G32470, exon 4 of 4)
AT1G32470	Chr1	11739582	11739599	Exon (AT1G32470.1/AT1G32470, exon 4 of 4)
AT1G32470	Chr1	11739775	11739781	Exon (AT1G32470.1/AT1G32470, exon 3 of 4)
AT1G32470	Chr1	11739819	11739835	Exon (AT1G32470.1/AT1G32470, exon 3 of 4)
AT1G32470	Chr1	11740147	11740202	Promoter
AT1G32490	Chr1	11749691	11749702	5' UTR
AT1G32550	Chr1	11772009	11772011	Exon (AT1G32550.1/AT1G32550, exon 6 of 6)
AT1G32550	Chr1	11772444	11772458	Exon (AT1G32550.1/AT1G32550, exon 5 of 6)
AT1G32700	Chr1	11829391	11829397	Exon (AT1G32700.1/AT1G32700, exon 4 of 4)
AT1G32900	Chr1	11922846	11922874	Exon (AT1G32900.1/AT1G32900, exon 4 of 13)
AT1G32910	Chr1	11926596	11926608	Exon (AT1G32910.1/AT1G32910, exon 2 of 2)
AT1G32920	Chr1	11928979	11929023	Promoter
AT1G32920	Chr1	11929079	11929124	Promoter
AT1G32990	Chr1	11955932	11955964	Promoter
AT1G32990	Chr1	11956005	11956045	Promoter
AT1G32990	Chr1	11956555	11956559	Exon (AT1G32990.1/AT1G32990, exon 3 of 4)
AT1G32990	Chr1	11956573	11956584	Exon (AT1G32990.1/AT1G32990, exon 3 of 4)
AT1G32990	Chr1	11956928	11956944	Exon (AT1G32990.1/AT1G32990, exon 4 of 4)
AT1G32990	Chr1	11957076	11957110	Exon (AT1G32990.1/AT1G32990, exon 4 of 4)
AT1G33020	Chr1	11963611	11963628	Exon (AT1G33020.1/AT1G33020, exon 1 of 2)
AT1G33055	Chr1	11972342	11972437	Promoter
AT1G33055	Chr1	11972468	11972475	Promoter
AT1G06643	Chr1	12011178	12011214	Promoter
AT1G33120	Chr1	12011279	12011306	Promoter
AT1G33120	Chr1	12011338	12011343	Promoter
AT1G33120	Chr1	12011347	12011360	Promoter
AT1G33120	Chr1	12011526	12011549	Exon (AT1G33120.1/AT1G33120, exon 2 of 3)
AT1G33120	Chr1	12011553	12011579	Exon (AT1G33120.1/AT1G33120, exon 2 of 3)
AT1G33120	Chr1	12012199	12012204	Exon (AT1G33120.1/AT1G33120, exon 3 of 3)
AT1G06647	Chr1	12023553	12023583	Promoter
AT1G33140	Chr1	12023611	12023624	Promoter
AT1G33140	Chr1	12023659	12023671	Promoter
AT1G33140	Chr1	12023931	12023954	Exon (AT1G33140.1/AT1G33140, exon 2 of 3)
AT1G33140	Chr1	12024419	12024453	Exon (AT1G33140.1/AT1G33140, exon 3 of 3)
AT1G33140	Chr1	12024461	12024493	Exon (AT1G33140.1/AT1G33140, exon 3 of 3)
AT1G33240	Chr1	12054028	12054032	Exon (AT1G33240.1/AT1G33240, exon 1 of 3)
AT1G06667	Chr1	12083969	12083990	Promoter
AT1G33410	Chr1	12117986	12118002	Exon (AT1G33410.1/AT1G33410, exon 3 of 26)
AT1G33415	Chr1	12121360	12121367	Exon (AT1G33415.1/AT1G33415, exon 6 of 6)
AT1G33590	Chr1	12177828	12177863	Promoter
AT1G33590	Chr1	12178061	12178069	Promoter
AT1G33680	Chr1	12207531	12207541	Exon (AT1G33680.1/AT1G33680, exon 7 of 7)
AT1G33770	Chr1	12244195	12244206	Exon (AT1G33770.1/AT1G33770, exon 6 of 7)
AT1G33770	Chr1	12245248	12245270	3' UTR
AT1G33800	Chr1	12261551	12261573	Promoter
AT1G33800	Chr1	12261604	12261630	Promoter
AT1G33811	Chr1	12267975	12268004	Promoter
AT1G33900	Chr1	12312600	12312603	Exon (AT1G33900.1/AT1G33900, exon 2 of 5)
AT1G33900	Chr1	12313287	12313296	Promoter
AT1G33910	Chr1	12315090	12315099	Promoter
AT1G33910	Chr1	12315278	12315281	Promoter
AT1G33930	Chr1	12324158	12324168	Exon (AT1G33930.1/AT1G33930, exon 2 of 6)
AT1G33930	Chr1	12326065	12326068	Exon (AT1G33930.1/AT1G33930, exon 3 of 6)
AT1G33960	Chr1	12346846	12346855	Exon (AT1G33960.2/AT1G33960, exon 2 of 6)
AT1G33960	Chr1	12347157	12347160	Exon (AT1G33960.2/AT1G33960, exon 3 of 6)
AT1G06717	Chr1	12358212	12358228	Promoter
AT1G06717	Chr1	12358499	12358501	Promoter
AT1G34000	Chr1	12358657	12358749	Promoter
AT1G34030	Chr1	12370492	12370526	Exon (AT1G34030.1/AT1G34030, exon 3 of 4)
AT1G34140	Chr1	12433491	12433503	Exon (AT1G34140.1/AT1G34140, exon 3 of 3)
AT1G34210	Chr1	12462687	12462699	Exon (AT1G34210.1/AT1G34210, exon 11 of 11)
AT1G34355	Chr1	12539309	12539321	Exon (AT1G34355.2/AT1G34355, exon 4 of 7)
AT1G34430	Chr1	12588658	12588665	Exon (AT1G34430.1/AT1G34430, exon 3 of 6)
AT1G34430	Chr1	12589648	12589656	Exon (AT1G34430.1/AT1G34430, exon 1 of 6)
AT1G34650	Chr1	12697367	12697380	Intron (AT1G34650.1/AT1G34650, intron 9 of 9)
AT1G35160	Chr1	12867388	12867424	Promoter
AT1G35160	Chr1	12867600	12867633	Exon (AT1G35160.1/AT1G35160, exon 1 of 4)
AT1G35160	Chr1	12867703	12867711	Exon (AT1G35160.1/AT1G35160, exon 1 of 4)
AT1G35160	Chr1	12867891	12867908	Exon (AT1G35160.1/AT1G35160, exon 2 of 4)
AT1G35160	Chr1	12867930	12867946	Exon (AT1G35160.1/AT1G35160, exon 2 of 4)
AT1G35160	Chr1	12868154	12868173	Exon (AT1G35160.1/AT1G35160, exon 3 of 4)
AT1G35170	Chr1	12871952	12871967	Promoter
AT1G35170	Chr1	12872031	12872031	Promoter
AT1G35190	Chr1	12891131	12891137	Exon (AT1G35190.1/AT1G35190, exon 3 of 11)
AT1G35210	Chr1	12897646	12897661	5' UTR
AT1G35220	Chr1	12913678	12913690	Exon (AT1G35220.2/AT1G35220, exon 11 of 11)
AT1G35242	Chr1	12931235	12931247	5' UTR
AT1G06877	Chr1	12987212	12987229	Promoter
AT1G35510	Chr1	13074151	13074163	Intron (AT1G35510.1/AT1G35510, intron 7 of 8)
AT1G35530	Chr1	13096402	13096417	Exon (AT1G35530.3/AT1G35530, exon 22 of 23)
AT1G35545	Chr1	13112769	13112815	Promoter
AT1G35580	Chr1	13124304	13124350	Exon (AT1G35580.2/AT1G35580, exon 3 of 6)
AT1G35670	Chr1	13206513	13206525	Intron (AT1G35670.1/AT1G35670, intron 1 of 6)
AT1G35680	Chr1	13208847	13208911	Promoter
AT1G35680	Chr1	13208931	13208980	Promoter
AT1G35720	Chr1	13225375	13225380	Promoter
AT1G35720	Chr1	13225975	13226007	Exon (AT1G35720.1/AT1G35720, exon 2 of 3)
AT1G35720	Chr1	13226227	13226245	Exon (AT1G35720.1/AT1G35720, exon 3 of 3)
AT1G35780	Chr1	13279559	13279565	5' UTR
AT1G36070	Chr1	13467516	13467531	Exon (AT1G36070.2/AT1G36070, exon 10 of 10)
AT1G36350	Chr1	13686483	13686498	Promoter
AT1G36390	Chr1	13702788	13702791	Exon (AT1G36390.2/AT1G36390, exon 2 of 4)
AT1G36980	Chr1	14025169	14025209	Exon (AT1G36980.1/AT1G36980, exon 2 of 5)
AT1G36980	Chr1	14025304	14025320	Exon (AT1G36980.1/AT1G36980, exon 3 of 5)
AT1G37000	Chr1	14036826	14036837	Exon (AT1G37000.1/AT1G37000, exon 3 of 3)
AT1G37113	Chr1	14137362	14137374	Intron (AT1G37113.1/AT1G37113, intron 2 of 2)
AT1G37130	Chr1	14158703	14158728	Promoter
AT1G37130	Chr1	14161195	14161214	Exon (AT1G37130.1/AT1G37130, exon 3 of 3)
AT1G38790	Chr1	14544401	14544412	Promoter
AT1G41830	Chr1	15607276	15607310	Exon (AT1G41830.1/AT1G41830, exon 2 of 8)
AT1G41880	Chr1	15651619	15651626	Exon (AT1G41880.2/AT1G41880, exon 4 of 5)
AT1G41880	Chr1	15651714	15651754	Exon (AT1G41880.2/AT1G41880, exon 3 of 5)
AT1G41880	Chr1	15651774	15651850	Exon (AT1G41880.2/AT1G41880, exon 3 of 5)
AT1G42470	Chr1	15931485	15931497	Intron (AT1G42470.1/AT1G42470, intron 21 of 36)
AT1G42470	Chr1	15934695	15934700	Exon (AT1G42470.1/AT1G42470, exon 35 of 37)
AT1G42960	Chr1	16126297	16126341	Exon (AT1G42960.1/AT1G42960, exon 2 of 5)
AT1G42960	Chr1	16126836	16126853	Exon (AT1G42960.1/AT1G42960, exon 4 of 5)
AT1G42970	Chr1	16128019	16128058	Exon (AT1G42970.1/AT1G42970, exon 3 of 9)
AT1G42970	Chr1	16128428	16128472	Exon (AT1G42970.1/AT1G42970, exon 5 of 9)
AT1G42970	Chr1	16129327	16129353	Exon (AT1G42970.1/AT1G42970, exon 8 of 9)
AT1G42970	Chr1	16129452	16129464	Exon (AT1G42970.1/AT1G42970, exon 9 of 9)
AT1G43170	Chr1	16267035	16267076	Promoter
AT1G43170	Chr1	16267264	16267273	Exon (AT1G43170.1/AT1G43170, exon 3 of 6)
AT1G43170	Chr1	16267583	16267639	Exon (AT1G43170.1/AT1G43170, exon 4 of 6)
AT1G43170	Chr1	16267759	16267768	Exon (AT1G43170.1/AT1G43170, exon 4 of 6)
AT1G43170	Chr1	16267862	16267884	Exon (AT1G43170.1/AT1G43170, exon 5 of 6)
AT1G43190	Chr1	16275438	16275449	Exon (AT1G43190.1/AT1G43190, exon 15 of 15)
AT1G43190	Chr1	16277367	16277373	Exon (AT1G43190.1/AT1G43190, exon 6 of 15)
AT1G43310	Chr1	16346019	16346036	Promoter
AT1G43310	Chr1	16346144	16346163	Promoter
AT1G07163	Chr1	16408990	16409004	Promoter
AT1G43640	Chr1	16440815	16440829	Exon (AT1G43640.1/AT1G43640, exon 3 of 5)
AT1G43670	Chr1	16468574	16468612	Exon (AT1G43670.1/AT1G43670, exon 2 of 12)
